event_name,bout,round,fighter_name,knockdowns,sig_str,sig_str_pct,total_str,takedowns,takedown_pct,submission_attempts,reversals,control_time,head_str,body_str,leg_str,distance_str,clinch_str,ground_str,round_number,sig_str_pct_num,takedown_pct_num,control_seconds,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC Fight Night: Thomas vs Florian,Thiago Alves vs. Kuniyoshi Hironaka,Round 1,Thiago Alves,0.0,24 of 56,42%,25 of 59,0 of 0,,0.0,0.0,0:25,12 of 41,0 of 1,12 of 14,17 of 46,1 of 1,6 of 9,1,42.0,,25,24,56,25,59,0,0,12,41,0,1,12,14,17,46,1,1,6,9
UFC Fight Night: Thomas vs Florian,Thiago Alves vs. Kuniyoshi Hironaka,Round 2,Thiago Alves,0.0,24 of 41,58%,25 of 42,0 of 0,,0.0,0.0,0:28,16 of 31,2 of 2,6 of 8,11 of 22,13 of 16,0 of 3,2,58.0,,28,24,41,25,42,0,0,16,31,2,2,6,8,11,22,13,16,0,3
UFC Fight Night: Thomas vs Florian,Thiago Alves vs. Kuniyoshi Hironaka,Round 1,Kuniyoshi Hironaka,0.0,9 of 24,37%,11 of 26,1 of 1,100%,0.0,0.0,0:27,4 of 19,1 of 1,4 of 4,6 of 21,1 of 1,2 of 2,1,37.0,100.0,27,9,24,11,26,1,1,4,19,1,1,4,4,6,21,1,1,2,2
UFC Fight Night: Thomas vs Florian,Thiago Alves vs. Kuniyoshi Hironaka,Round 2,Kuniyoshi Hironaka,0.0,6 of 15,40%,9 of 18,1 of 5,20%,0.0,0.0,1:09,3 of 11,2 of 2,1 of 2,4 of 11,2 of 4,0 of 0,2,40.0,20.0,69,6,15,9,18,1,5,3,11,2,2,1,2,4,11,2,4,0,0
UFC Fight Night: Thomas vs Florian,Dustin Hazelett vs. Jonathan Goulet,Round 1,Dustin Hazelett,0.0,3 of 5,60%,3 of 5,0 of 0,,2.0,0.0,0:00,3 of 5,0 of 0,0 of 0,3 of 5,0 of 0,0 of 0,1,60.0,,0,3,5,3,5,0,0,3,5,0,0,0,0,3,5,0,0,0,0
UFC Fight Night: Thomas vs Florian,Dustin Hazelett vs. Jonathan Goulet,Round 1,Jonathan Goulet,0.0,0 of 0,,0 of 0,1 of 1,100%,0.0,0.0,0:49,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1,,100.0,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 1,Quinton Jackson,0.0,14 of 17,82%,39 of 43,0 of 1,0%,0.0,0.0,0:49,1 of 4,5 of 5,8 of 8,0 of 2,14 of 15,0 of 0,1,82.0,0.0,49,14,17,39,43,0,1,1,4,5,5,8,8,0,2,14,15,0,0
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 2,Quinton Jackson,0.0,13 of 19,68%,39 of 46,0 of 0,,0.0,0.0,2:16,4 of 9,8 of 9,1 of 1,3 of 6,1 of 1,9 of 12,2,68.0,,136,13,19,39,46,0,0,4,9,8,9,1,1,3,6,1,1,9,12
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 3,Quinton Jackson,0.0,13 of 23,56%,33 of 44,1 of 1,100%,0.0,0.0,2:14,6 of 16,6 of 6,1 of 1,7 of 14,1 of 4,5 of 5,3,56.0,100.0,134,13,23,33,44,1,1,6,16,6,6,1,1,7,14,1,4,5,5
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 4,Quinton Jackson,1.0,13 of 20,65%,43 of 50,0 of 0,,0.0,0.0,3:25,8 of 15,5 of 5,0 of 0,2 of 4,3 of 4,8 of 12,4,65.0,,205,13,20,43,50,0,0,8,15,5,5,0,0,2,4,3,4,8,12
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 5,Quinton Jackson,0.0,21 of 29,72%,31 of 39,1 of 1,100%,0.0,0.0,0:54,15 of 23,4 of 4,2 of 2,14 of 19,4 of 5,3 of 5,5,72.0,100.0,54,21,29,31,39,1,1,15,23,4,4,2,2,14,19,4,5,3,5
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 1,Dan Henderson,0.0,29 of 36,80%,36 of 44,1 of 2,50%,0.0,0.0,3:25,6 of 13,8 of 8,15 of 15,0 of 2,25 of 30,4 of 4,1,80.0,50.0,205,29,36,36,44,1,2,6,13,8,8,15,15,0,2,25,30,4,4
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 2,Dan Henderson,0.0,8 of 10,80%,25 of 29,1 of 2,50%,0.0,0.0,1:43,1 of 3,5 of 5,2 of 2,2 of 4,1 of 1,5 of 5,2,80.0,50.0,103,8,10,25,29,1,2,1,3,5,5,2,2,2,4,1,1,5,5
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 3,Dan Henderson,0.0,7 of 12,58%,10 of 15,0 of 0,,2.0,1.0,1:20,4 of 7,2 of 3,1 of 2,4 of 7,1 of 3,2 of 2,3,58.0,,80,7,12,10,15,0,0,4,7,2,3,1,2,4,7,1,3,2,2
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 4,Dan Henderson,0.0,2 of 6,33%,4 of 8,0 of 0,,1.0,0.0,0:00,2 of 5,0 of 1,0 of 0,1 of 5,1 of 1,0 of 0,4,33.0,,0,2,6,4,8,0,0,2,5,0,1,0,0,1,5,1,1,0,0
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Round 5,Dan Henderson,0.0,14 of 31,45%,19 of 39,1 of 4,25%,0.0,0.0,2:40,9 of 26,3 of 3,2 of 2,5 of 15,7 of 10,2 of 6,5,45.0,25.0,160,14,31,19,39,1,4,9,26,3,3,2,2,5,15,7,10,2,6
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 1,Michael Bisping,0.0,16 of 67,23%,16 of 67,0 of 0,,0.0,0.0,0:01,7 of 58,5 of 5,4 of 4,16 of 67,0 of 0,0 of 0,1,23.0,,1,16,67,16,67,0,0,7,58,5,5,4,4,16,67,0,0,0,0
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 2,Michael Bisping,0.0,16 of 52,30%,17 of 54,0 of 0,,0.0,0.0,0:00,15 of 51,0 of 0,1 of 1,16 of 52,0 of 0,0 of 0,2,30.0,,0,16,52,17,54,0,0,15,51,0,0,1,1,16,52,0,0,0,0
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 3,Michael Bisping,0.0,15 of 43,34%,32 of 61,0 of 0,,0.0,0.0,0:00,13 of 41,1 of 1,1 of 1,15 of 43,0 of 0,0 of 0,3,34.0,,0,15,43,32,61,0,0,13,41,1,1,1,1,15,43,0,0,0,0
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 1,Matt Hamill,0.0,33 of 73,45%,41 of 83,2 of 4,50%,0.0,0.0,0:32,33 of 73,0 of 0,0 of 0,31 of 71,0 of 0,2 of 2,1,45.0,50.0,32,33,73,41,83,2,4,33,73,0,0,0,0,31,71,0,0,2,2
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 2,Matt Hamill,0.0,13 of 28,46%,23 of 41,2 of 2,100%,0.0,0.0,1:15,12 of 26,1 of 2,0 of 0,12 of 27,1 of 1,0 of 0,2,46.0,100.0,75,13,28,23,41,2,2,12,26,1,2,0,0,12,27,1,1,0,0
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Round 3,Matt Hamill,0.0,10 of 23,43%,24 of 41,2 of 6,33%,0.0,0.0,2:19,10 of 23,0 of 0,0 of 0,9 of 22,0 of 0,1 of 1,3,43.0,33.0,139,10,23,24,41,2,6,10,23,0,0,0,0,9,22,0,0,1,1
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 1,Cheick Kongo,0.0,12 of 18,66%,17 of 23,0 of 0,,0.0,1.0,1:05,0 of 2,3 of 5,9 of 11,7 of 13,5 of 5,0 of 0,1,66.0,,65,12,18,17,23,0,0,0,2,3,5,9,11,7,13,5,5,0,0
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 2,Cheick Kongo,0.0,17 of 30,56%,28 of 45,1 of 3,33%,0.0,0.0,3:12,3 of 13,10 of 12,4 of 5,2 of 13,9 of 9,6 of 8,2,56.0,33.0,192,17,30,28,45,1,3,3,13,10,12,4,5,2,13,9,9,6,8
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 3,Cheick Kongo,0.0,34 of 55,61%,42 of 63,0 of 1,0%,0.0,0.0,2:17,8 of 23,13 of 16,13 of 16,17 of 35,17 of 20,0 of 0,3,61.0,0.0,137,34,55,42,63,0,1,8,23,13,16,13,16,17,35,17,20,0,0
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 1,Mirko Filipovic,0.0,8 of 17,47%,33 of 42,1 of 1,100%,0.0,0.0,1:52,6 of 13,2 of 3,0 of 1,5 of 12,0 of 0,3 of 5,1,47.0,100.0,112,8,17,33,42,1,1,6,13,2,3,0,1,5,12,0,0,3,5
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 2,Mirko Filipovic,0.0,2 of 4,50%,7 of 9,0 of 0,,0.0,0.0,0:13,0 of 1,1 of 1,1 of 2,1 of 2,1 of 2,0 of 0,2,50.0,,13,2,4,7,9,0,0,0,1,1,1,1,2,1,2,1,2,0,0
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Round 3,Mirko Filipovic,0.0,5 of 12,41%,5 of 12,0 of 0,,0.0,0.0,0:00,2 of 6,2 of 5,1 of 1,3 of 8,2 of 4,0 of 0,3,41.0,,0,5,12,5,12,0,0,2,6,2,5,1,1,3,8,2,4,0,0
UFC 75: Champion vs Champion,Marcus Davis vs. Paul Taylor,Round 1,Marcus Davis,0.0,24 of 40,60%,32 of 48,1 of 3,33%,1.0,0.0,2:30,22 of 37,2 of 3,0 of 0,7 of 15,1 of 2,16 of 23,1,60.0,33.0,150,24,40,32,48,1,3,22,37,2,3,0,0,7,15,1,2,16,23
UFC 75: Champion vs Champion,Marcus Davis vs. Paul Taylor,Round 1,Paul Taylor,1.0,16 of 30,53%,26 of 41,0 of 0,,0.0,1.0,1:07,12 of 25,2 of 2,2 of 3,6 of 15,3 of 4,7 of 11,1,53.0,,67,16,30,26,41,0,0,12,25,2,2,2,3,6,15,3,4,7,11
UFC 75: Champion vs Champion,Houston Alexander vs. Alessio Sakara,Round 1,Houston Alexander,1.0,18 of 36,50%,18 of 36,0 of 0,,0.0,0.0,0:14,17 of 34,1 of 2,0 of 0,1 of 9,4 of 5,13 of 22,1,50.0,,14,18,36,18,36,0,0,17,34,1,2,0,0,1,9,4,5,13,22
UFC 75: Champion vs Champion,Houston Alexander vs. Alessio Sakara,Round 1,Alessio Sakara,0.0,1 of 5,20%,1 of 5,1 of 2,50%,0.0,0.0,0:09,1 of 5,0 of 0,0 of 0,1 of 5,0 of 0,0 of 0,1,20.0,50.0,9,1,5,1,5,1,2,1,5,0,0,0,0,1,5,0,0,0,0
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 1,Gleison Tibau,0.0,1 of 2,50%,21 of 22,3 of 4,75%,0.0,0.0,3:54,1 of 2,0 of 0,0 of 0,0 of 1,0 of 0,1 of 1,1,50.0,75.0,234,1,2,21,22,3,4,1,2,0,0,0,0,0,1,0,0,1,1
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 2,Gleison Tibau,0.0,2 of 5,40%,32 of 39,3 of 4,75%,0.0,0.0,3:49,1 of 4,1 of 1,0 of 0,0 of 3,0 of 0,2 of 2,2,40.0,75.0,229,2,5,32,39,3,4,1,4,1,1,0,0,0,3,0,0,2,2
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 3,Gleison Tibau,0.0,11 of 16,68%,52 of 62,1 of 2,50%,0.0,0.0,3:55,10 of 15,1 of 1,0 of 0,0 of 2,0 of 0,11 of 14,3,68.0,50.0,235,11,16,52,62,1,2,10,15,1,1,0,0,0,2,0,0,11,14
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 1,Terry Etim,0.0,2 of 3,66%,2 of 3,0 of 0,,0.0,0.0,0:00,1 of 2,1 of 1,0 of 0,2 of 3,0 of 0,0 of 0,1,66.0,,0,2,3,2,3,0,0,1,2,1,1,0,0,2,3,0,0,0,0
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 2,Terry Etim,0.0,6 of 13,46%,6 of 13,0 of 0,,0.0,0.0,0:00,2 of 8,1 of 2,3 of 3,6 of 13,0 of 0,0 of 0,2,46.0,,0,6,13,6,13,0,0,2,8,1,2,3,3,6,13,0,0,0,0
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Round 3,Terry Etim,0.0,10 of 18,55%,12 of 21,0 of 1,0%,0.0,0.0,0:00,5 of 13,1 of 1,4 of 4,10 of 18,0 of 0,0 of 0,3,55.0,0.0,0,10,18,12,21,0,1,5,13,1,1,4,4,10,18,0,0,0,0
UFC 75: Champion vs Champion,Thiago Silva vs. Tomasz Drwal,Round 1,Thiago Silva,0.0,11 of 31,35%,14 of 34,0 of 4,0%,1.0,0.0,0:09,1 of 17,6 of 7,4 of 7,11 of 31,0 of 0,0 of 0,1,35.0,0.0,9,11,31,14,34,0,4,1,17,6,7,4,7,11,31,0,0,0,0
UFC 75: Champion vs Champion,Thiago Silva vs. Tomasz Drwal,Round 2,Thiago Silva,1.0,37 of 74,50%,39 of 76,0 of 0,,0.0,0.0,0:16,30 of 60,7 of 11,0 of 3,16 of 40,21 of 34,0 of 0,2,50.0,,16,37,74,39,76,0,0,30,60,7,11,0,3,16,40,21,34,0,0
UFC 75: Champion vs Champion,Thiago Silva vs. Tomasz Drwal,Round 1,Tomasz Drwal,0.0,23 of 73,31%,30 of 80,1 of 1,100%,0.0,0.0,0:50,16 of 65,2 of 3,5 of 5,15 of 58,6 of 12,2 of 3,1,31.0,100.0,50,23,73,30,80,1,1,16,65,2,3,5,5,15,58,6,12,2,3
UFC 75: Champion vs Champion,Thiago Silva vs. Tomasz Drwal,Round 2,Tomasz Drwal,0.0,20 of 54,37%,23 of 58,0 of 1,0%,0.0,0.0,0:14,13 of 45,5 of 7,2 of 2,11 of 36,9 of 18,0 of 0,2,37.0,0.0,14,20,54,23,58,0,1,13,45,5,7,2,2,11,36,9,18,0,0
UFC 75: Champion vs Champion,Dennis Siver vs. Naoyuki Kotani,Round 1,Dennis Siver,0.0,17 of 36,47%,35 of 56,0 of 0,,0.0,0.0,3:46,14 of 32,1 of 1,2 of 3,4 of 9,0 of 0,13 of 27,1,47.0,,226,17,36,35,56,0,0,14,32,1,1,2,3,4,9,0,0,13,27
UFC 75: Champion vs Champion,Dennis Siver vs. Naoyuki Kotani,Round 2,Dennis Siver,1.0,11 of 30,36%,12 of 31,0 of 2,0%,0.0,0.0,0:03,11 of 27,0 of 1,0 of 2,6 of 18,2 of 9,3 of 3,2,36.0,0.0,3,11,30,12,31,0,2,11,27,0,1,0,2,6,18,2,9,3,3
UFC 75: Champion vs Champion,Dennis Siver vs. Naoyuki Kotani,Round 1,Naoyuki Kotani,0.0,3 of 6,50%,6 of 10,0 of 0,,2.0,0.0,0:05,2 of 5,0 of 0,1 of 1,3 of 6,0 of 0,0 of 0,1,50.0,,5,3,6,6,10,0,0,2,5,0,0,1,1,3,6,0,0,0,0
UFC 75: Champion vs Champion,Dennis Siver vs. Naoyuki Kotani,Round 2,Naoyuki Kotani,0.0,6 of 24,25%,8 of 26,0 of 0,,0.0,0.0,0:00,2 of 18,0 of 0,4 of 6,6 of 20,0 of 4,0 of 0,2,25.0,,0,6,24,8,26,0,0,2,18,0,0,4,6,6,20,0,4,0,0
UFC 75: Champion vs Champion,Jess Liaudin vs. Anthony Torres,Round 1,Jess Liaudin,2.0,38 of 67,56%,46 of 76,0 of 1,0%,0.0,0.0,0:57,31 of 60,3 of 3,4 of 4,18 of 41,17 of 20,3 of 6,1,56.0,0.0,57,38,67,46,76,0,1,31,60,3,3,4,4,18,41,17,20,3,6
UFC 75: Champion vs Champion,Jess Liaudin vs. Anthony Torres,Round 1,Anthony Torres,0.0,13 of 26,50%,28 of 42,0 of 0,,0.0,0.0,0:46,7 of 20,3 of 3,3 of 3,9 of 22,4 of 4,0 of 0,1,50.0,,46,13,26,28,42,0,0,7,20,3,3,3,3,9,22,4,4,0,0
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 1,Randy Couture,0.0,16 of 21,76%,24 of 29,2 of 6,33%,0.0,0.0,3:58,12 of 16,1 of 2,3 of 3,3 of 4,12 of 16,1 of 1,1,76.0,33.0,238,16,21,24,29,2,6,12,16,1,2,3,3,3,4,12,16,1,1
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 2,Randy Couture,0.0,29 of 38,76%,35 of 44,0 of 3,0%,0.0,0.0,4:10,23 of 32,1 of 1,5 of 5,1 of 4,28 of 34,0 of 0,2,76.0,0.0,250,29,38,35,44,0,3,23,32,1,1,5,5,1,4,28,34,0,0
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 3,Randy Couture,0.0,18 of 28,64%,23 of 33,1 of 1,100%,0.0,0.0,0:54,15 of 25,0 of 0,3 of 3,1 of 6,3 of 3,14 of 19,3,64.0,100.0,54,18,28,23,33,1,1,15,25,0,0,3,3,1,6,3,3,14,19
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 1,Gabriel Gonzaga,0.0,8 of 18,44%,8 of 18,0 of 0,,1.0,0.0,0:00,4 of 14,3 of 3,1 of 1,2 of 9,6 of 9,0 of 0,1,44.0,,0,8,18,8,18,0,0,4,14,3,3,1,1,2,9,6,9,0,0
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 2,Gabriel Gonzaga,0.0,1 of 10,10%,2 of 11,0 of 1,0%,0.0,0.0,0:03,0 of 9,1 of 1,0 of 0,0 of 7,1 of 3,0 of 0,2,10.0,0.0,3,1,10,2,11,0,1,0,9,1,1,0,0,0,7,1,3,0,0
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Round 3,Gabriel Gonzaga,0.0,2 of 10,20%,2 of 10,0 of 0,,0.0,0.0,0:00,2 of 10,0 of 0,0 of 0,2 of 10,0 of 0,0 of 0,3,20.0,,0,2,10,2,10,0,0,2,10,0,0,0,0,2,10,0,0,0,0
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 1,Georges St-Pierre,0.0,2 of 6,33%,19 of 26,1 of 1,100%,0.0,0.0,2:53,2 of 5,0 of 0,0 of 1,0 of 1,0 of 0,2 of 5,1,33.0,100.0,173,2,6,19,26,1,1,2,5,0,0,0,1,0,1,0,0,2,5
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 2,Georges St-Pierre,0.0,9 of 12,75%,40 of 43,1 of 1,100%,4.0,0.0,4:41,3 of 6,2 of 2,4 of 4,3 of 3,0 of 0,6 of 9,2,75.0,100.0,281,9,12,40,43,1,1,3,6,2,2,4,4,3,3,0,0,6,9
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 3,Georges St-Pierre,0.0,27 of 43,62%,59 of 76,0 of 0,,1.0,0.0,1:43,12 of 26,1 of 1,14 of 16,21 of 35,0 of 0,6 of 8,3,62.0,,103,27,43,59,76,0,0,12,26,1,1,14,16,21,35,0,0,6,8
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 1,Josh Koscheck,0.0,1 of 9,11%,6 of 15,1 of 2,50%,0.0,0.0,1:26,1 of 8,0 of 0,0 of 1,0 of 7,0 of 0,1 of 2,1,11.0,50.0,86,1,9,6,15,1,2,1,8,0,0,0,1,0,7,0,0,1,2
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 2,Josh Koscheck,0.0,0 of 0,,0 of 0,0 of 0,,0.0,0.0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Round 3,Josh Koscheck,0.0,3 of 32,9%,8 of 38,0 of 2,0%,0.0,0.0,0:00,3 of 32,0 of 0,0 of 0,2 of 31,0 of 0,1 of 1,3,9.0,0.0,0,3,32,8,38,0,2,3,32,0,0,0,0,2,31,0,0,1,1
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 1,Roger Huerta,0.0,7 of 23,30%,19 of 38,0 of 0,,0.0,0.0,1:36,5 of 20,1 of 2,1 of 1,1 of 8,0 of 0,6 of 15,1,30.0,,96,7,23,19,38,0,0,5,20,1,2,1,1,1,8,0,0,6,15
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 2,Roger Huerta,0.0,9 of 26,34%,42 of 62,0 of 0,,0.0,0.0,3:13,7 of 23,2 of 3,0 of 0,1 of 3,0 of 0,8 of 23,2,34.0,,193,9,26,42,62,0,0,7,23,2,3,0,0,1,3,0,0,8,23
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 3,Roger Huerta,0.0,10 of 15,66%,36 of 48,0 of 0,,0.0,0.0,1:39,8 of 12,1 of 2,1 of 1,1 of 1,0 of 0,9 of 14,3,66.0,,99,10,15,36,48,0,0,8,12,1,2,1,1,1,1,0,0,9,14
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 1,Alberto Crane,0.0,3 of 5,60%,7 of 9,0 of 1,0%,1.0,0.0,2:40,0 of 1,1 of 1,2 of 3,3 of 5,0 of 0,0 of 0,1,60.0,0.0,160,3,5,7,9,0,1,0,1,1,1,2,3,3,5,0,0,0,0
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 2,Alberto Crane,0.0,0 of 0,,6 of 6,0 of 3,0%,1.0,2.0,1:04,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,2,,0.0,64,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Round 3,Alberto Crane,0.0,1 of 1,100%,1 of 1,0 of 3,0%,1.0,0.0,0:00,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,3,100.0,0.0,0,1,1,1,1,0,3,0,0,1,1,0,0,1,1,0,0,0,0
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 1,Joe Stevenson,0.0,2 of 7,28%,20 of 25,1 of 1,100%,2.0,1.0,0:12,1 of 4,1 of 3,0 of 0,1 of 6,1 of 1,0 of 0,1,28.0,100.0,12,2,7,20,25,1,1,1,4,1,3,0,0,1,6,1,1,0,0
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 2,Joe Stevenson,0.0,22 of 43,51%,26 of 47,0 of 0,,1.0,0.0,1:32,22 of 43,0 of 0,0 of 0,8 of 21,0 of 1,14 of 21,2,51.0,,92,22,43,26,47,0,0,22,43,0,0,0,0,8,21,0,1,14,21
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 3,Joe Stevenson,0.0,18 of 34,52%,34 of 56,2 of 2,100%,0.0,1.0,2:23,17 of 32,1 of 2,0 of 0,4 of 11,2 of 3,12 of 20,3,52.0,100.0,143,18,34,34,56,2,2,17,32,1,2,0,0,4,11,2,3,12,20
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 1,Kurt Pellegrino,0.0,12 of 30,40%,13 of 31,2 of 2,100%,0.0,0.0,3:40,12 of 30,0 of 0,0 of 0,5 of 19,0 of 0,7 of 11,1,40.0,100.0,220,12,30,13,31,2,2,12,30,0,0,0,0,5,19,0,0,7,11
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 2,Kurt Pellegrino,0.0,11 of 39,28%,14 of 42,0 of 2,0%,0.0,1.0,1:18,10 of 36,1 of 3,0 of 0,9 of 35,0 of 2,2 of 2,2,28.0,0.0,78,11,39,14,42,0,2,10,36,1,3,0,0,9,35,0,2,2,2
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Round 3,Kurt Pellegrino,0.0,4 of 22,18%,8 of 26,1 of 1,100%,1.0,1.0,1:11,3 of 20,1 of 2,0 of 0,3 of 20,0 of 1,1 of 1,3,18.0,100.0,71,4,22,8,26,1,1,3,20,1,2,0,0,3,20,0,1,1,1
UFC 74: Respect,Patrick Cote vs. Kendall Grove,Round 1,Patrick Cote,1.0,20 of 31,64%,32 of 44,0 of 2,0%,1.0,0.0,2:43,15 of 25,1 of 2,4 of 4,7 of 14,2 of 3,11 of 14,1,64.0,0.0,163,20,31,32,44,0,2,15,25,1,2,4,4,7,14,2,3,11,14
UFC 74: Respect,Patrick Cote vs. Kendall Grove,Round 1,Kendall Grove,0.0,12 of 27,44%,25 of 40,0 of 1,0%,0.0,0.0,0:06,3 of 15,7 of 7,2 of 5,3 of 16,9 of 11,0 of 0,1,44.0,0.0,6,12,27,25,40,0,1,3,15,7,7,2,5,3,16,9,11,0,0
UFC 74: Respect,Renato Sobral vs. David Heath,Round 1,Renato Sobral,0.0,33 of 51,64%,59 of 85,1 of 1,100%,2.0,0.0,2:03,23 of 41,10 of 10,0 of 0,1 of 6,0 of 0,32 of 45,1,64.0,100.0,123,33,51,59,85,1,1,23,41,10,10,0,0,1,6,0,0,32,45
UFC 74: Respect,Renato Sobral vs. David Heath,Round 2,Renato Sobral,0.0,27 of 44,61%,67 of 90,0 of 1,0%,1.0,0.0,2:59,22 of 39,4 of 4,1 of 1,1 of 1,1 of 1,25 of 42,2,61.0,0.0,179,27,44,67,90,0,1,22,39,4,4,1,1,1,1,1,1,25,42
UFC 74: Respect,Renato Sobral vs. David Heath,Round 1,David Heath,0.0,5 of 10,50%,25 of 33,0 of 0,,0.0,0.0,2:22,5 of 10,0 of 0,0 of 0,1 of 4,0 of 0,4 of 6,1,50.0,,142,5,10,25,33,0,0,5,10,0,0,0,0,1,4,0,0,4,6
UFC 74: Respect,Renato Sobral vs. David Heath,Round 2,David Heath,0.0,1 of 1,100%,8 of 8,0 of 0,,0.0,0.0,0:02,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,2,100.0,,2,1,1,8,8,0,0,1,1,0,0,0,0,0,0,0,0,1,1
UFC 74: Respect,Frank Mir vs. Antoni Hardonk,Round 1,Frank Mir,0.0,4 of 5,80%,7 of 8,1 of 1,100%,1.0,0.0,1:02,2 of 3,0 of 0,2 of 2,2 of 3,0 of 0,2 of 2,1,80.0,100.0,62,4,5,7,8,1,1,2,3,0,0,2,2,2,3,0,0,2,2
UFC 74: Respect,Frank Mir vs. Antoni Hardonk,Round 1,Antoni Hardonk,0.0,1 of 3,33%,1 of 3,0 of 0,,0.0,0.0,0:02,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,1,33.0,,2,1,3,1,3,0,0,0,2,0,0,1,1,1,3,0,0,0,0
UFC 74: Respect,Thales Leites vs. Ryan Jensen,Round 1,Thales Leites,0.0,10 of 18,55%,12 of 20,3 of 4,75%,2.0,0.0,1:13,1 of 8,1 of 1,8 of 9,9 of 17,0 of 0,1 of 1,1,55.0,75.0,73,10,18,12,20,3,4,1,8,1,1,8,9,9,17,0,0,1,1
